time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1960-09-19T03:39:39.000Z,15.724,119.709,35,5.9,mw,,,,,iscgem,iscgem880356,2015-05-13T18:52:55.000Z,"Luzon, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1960-09-19T19:01:24.000Z,6.838,-77.542,15,6.3,mw,,,,,iscgem,iscgem880362,2015-05-13T18:52:55.000Z,"near the west coast of Colombia",earthquake,,,,,automatic,iscgem,iscgem
1960-09-22T05:38:14.000Z,-3.672,29.146,15,5.9,mw,,,,,iscgem,iscgem880378,2015-05-13T18:52:55.000Z,"Burundi region",earthquake,,,,,automatic,iscgem,iscgem
1960-09-22T09:05:38.000Z,-3.536,29.031,13.7,6.5,mw,,,,,iscgem,iscgem880379,2015-05-13T18:52:55.000Z,"Burundi region",earthquake,,,,,automatic,iscgem,iscgem
1960-09-22T09:14:59.000Z,-3.25,29.16,15,6.3,mw,,,,,iscgem,iscgem880380,2015-05-13T18:52:55.000Z,"Burundi region",earthquake,,,,,automatic,iscgem,iscgem
1960-09-23T23:02:27.000Z,-22.255,-174.422,25,5.7,mw,,,,,iscgem,iscgem880392,2015-05-13T18:52:55.000Z,"Tonga region",earthquake,,,,,automatic,iscgem,iscgem
1960-09-28T05:29:36.000Z,32.441,95.857,15,5.6,mw,,,,,iscgem,iscgem880423,2015-05-13T18:52:55.000Z,"southern Qinghai, China",earthquake,,,,,automatic,iscgem,iscgem
1960-09-28T06:26:23.410Z,31.6235,-116.4035,6,3.9,mh,3,331,1.078,0.43,ci,ci10086574,2016-01-28T19:52:09.980Z,"19km SE of Maneadero, B.C., MX",earthquake,4.62,31.61,,0,reviewed,ci,ci
1960-09-28T10:09:10.520Z,34.0268333,-116.6945,6,3.04,ml,11,131,0.5666,0.55,ci,ci3350643,2016-01-28T20:00:46.860Z,"11km WSW of Morongo Valley, CA",earthquake,1.58,31.61,0.147,5,reviewed,ci,ci
1960-09-28T22:37:12.340Z,33.9916667,-118.31,0.19,2.22,mh,4,305,0.1943,0.59,ci,ci3350644,2016-01-28T19:34:58.630Z,"4km E of View Park-Windsor Hills, CA",earthquake,17.96,13.23,0.165,9,reviewed,ci,ci
1960-09-29T11:18:55.000Z,19.316,144.888,419.5,6.6,mw,,,,,iscgem,iscgem880433,2015-05-13T18:52:55.000Z,"Maug Islands region, Northern Mariana Islands",earthquake,,,,,automatic,iscgem,iscgem
1960-09-30T06:35:11.000Z,49.445,-129.522,15,5.6,mw,,,,,iscgem,iscgem880439,2015-05-13T18:52:55.000Z,"Vancouver Island, Canada region",earthquake,,,,,automatic,iscgem,iscgem
1960-10-01T16:11:00.000Z,51.721,-172.472,35,6,mw,,,,,iscgem,iscgem880450,2015-05-13T18:52:55.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1960-10-02T11:53:41.000Z,-38.874,-91.537,15,6,mw,,,,,iscgem,iscgem880456,2015-05-13T18:52:55.000Z,"West Chile Rise",earthquake,,,,,automatic,iscgem,iscgem
1960-10-03T04:38:56.580Z,31.5655,-116.2538333,6,3.9,mh,3,346,1.167,0.42,ci,ci10086578,2016-01-28T19:30:42.420Z,"34km ESE of Maneadero, B.C., MX",earthquake,28.51,31.61,,0,reviewed,ci,ci
1960-10-03T19:50:49.000Z,-5.714,103.069,30,5.8,mw,,,,,iscgem,iscgem880467,2015-05-13T18:52:55.000Z,"southern Sumatra, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1960-10-04T09:22:17.390Z,34.1445,-117.387,3.75,2.58,ml,9,155,0.1509,0.61,ci,ci3349304,2016-01-28T19:34:59.120Z,"4km WSW of Muscoy, CA",earthquake,1.53,2.28,0.122,5,reviewed,ci,ci
1960-10-04T09:51:08.000Z,-7.216,155.449,35,5.9,mw,,,,,iscgem,iscgem880473,2015-05-13T18:52:55.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1960-10-05T08:04:50.310Z,35.4205,-118.7391667,0.47,3.1,ml,9,79,0.2917,0.8,ci,ci3349306,2016-01-28T19:30:42.970Z,"24km NE of Lamont, CA",earthquake,2.58,5.79,0.119,10,reviewed,ci,ci
1960-10-05T13:09:25.710Z,34.1588333,-117.4103333,5.37,2.4,ml,7,209,0.1674,0.37,ci,ci3349307,2016-01-28T19:39:03.730Z,"6km W of Muscoy, CA",earthquake,1.71,2.7,0.146,3,reviewed,ci,ci
1960-10-06T16:19:14.000Z,52.871,107.925,15,5.7,mw,,,,,iscgem,iscgem880479,2015-05-13T18:52:55.000Z,"Lake Baykal region, Russia",earthquake,,,,,automatic,iscgem,iscgem
1960-10-06T19:55:42.000Z,58.406,-32.113,15,5.7,mw,,,,,iscgem,iscgem880482,2015-05-13T18:52:55.000Z,"Reykjanes Ridge",earthquake,,,,,automatic,iscgem,iscgem
1960-10-07T03:15:33.000Z,58.201,-32.063,15,5.6,mw,,,,,iscgem,iscgem880485,2015-05-13T18:52:55.000Z,"Reykjanes Ridge",earthquake,,,,,automatic,iscgem,iscgem
1960-10-07T15:18:33.000Z,-7.508,130.761,35,6.7,mw,,,,,iscgem,iscgem880488,2015-05-13T18:52:55.000Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,automatic,iscgem,iscgem
1960-10-08T05:53:06.000Z,40.09,129.89,607.5,6.8,mw,,,,,iscgem,iscgem880492,2015-05-13T18:52:55.000Z,"North Korea",earthquake,,,,,automatic,iscgem,iscgem
1960-10-08T12:47:05.310Z,34.9411667,-116.5143333,6,3.12,ml,5,236,1.183,0.61,ci,ci3349308,2016-01-28T19:43:28.430Z,"39km SSE of Fort Irwin, CA",earthquake,4.88,31.61,0.095,9,reviewed,ci,ci
1960-10-08T16:25:09.540Z,35.074,-119.0631667,0.19,3.01,ml,7,154,0.2423,0.48,ci,ci3349309,2016-01-28T19:34:59.620Z,"19km NW of Grapevine, CA",earthquake,1.26,2.93,0.037,8,reviewed,ci,ci
1960-10-08T20:40:09.000Z,8.016,93.111,61,5.9,mw,,,,,iscgem,iscgem880495,2015-05-13T18:52:55.000Z,"Nicobar Islands, India region",earthquake,,,,,automatic,iscgem,iscgem
1960-10-09T06:32:15.230Z,35.0486667,-119.2491667,6,3.43,ml,9,249,0.3367,0.45,ci,ci3349768,2016-01-28T19:56:28.890Z,"14km E of Maricopa, CA",earthquake,3.28,31.61,0.129,9,reviewed,ci,ci
1960-10-13T14:52:39.000Z,54.698,161.442,36.2,6.4,mw,,,,,iscgem,iscgem880524,2015-05-13T18:52:55.000Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1960-10-14T17:48:32.000Z,-38.323,-73.068,25,5.8,mw,,,,,iscgem,iscgem880534,2015-05-13T18:52:55.000Z,"Araucania, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-10-14T21:02:52.490Z,35.053,-118.9048333,9.5,3.41,ml,10,75,0.1811,0.58,ci,ci3349311,2016-01-28T20:00:47.350Z,"12km N of Grapevine, CA",earthquake,1.33,3.93,0.131,9,reviewed,ci,ci
1960-10-14T21:19:14.000Z,51.753,-172.247,35.7,6.5,mw,,,,,iscgem,iscgem880535,2015-05-13T18:52:55.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1960-10-14T22:55:42.000Z,55.441,-35.263,20,5.7,mw,,,,,iscgem,iscgem880536,2015-05-13T18:52:55.000Z,"Reykjanes Ridge",earthquake,,,,,automatic,iscgem,iscgem
1960-10-15T04:30:40.980Z,34.18,-117.4496667,3.53,2.62,ml,8,153,0.196,0.58,ci,ci3349312,2016-01-28T20:00:47.850Z,"6km SW of Devore, CA",earthquake,1.7,2.28,0.03,5,reviewed,ci,ci
1960-10-16T23:06:01.200Z,35.5945,-117.5138333,0.01,3.17,ml,8,183,0.231,0.77,ci,ci3349313,2016-01-28T20:00:48.340Z,"15km ESE of Ridgecrest, CA",earthquake,2.7,4.28,0.089,12,reviewed,ci,ci
1960-10-17T22:15:28.000Z,14.57,-92.613,35,5.7,mw,,,,,iscgem,iscgem880565,2015-05-13T18:52:55.000Z,"offshore Chiapas, Mexico",earthquake,,,,,automatic,iscgem,iscgem
1960-10-18T12:17:09.220Z,35.6131667,-119.2751667,6,3.2,ml,8,192,0.3615,0.57,ci,ci3349316,2016-01-28T19:30:43.500Z,"6km ENE of Wasco, CA",earthquake,2.39,31.61,0.068,10,reviewed,ci,ci
1960-10-18T16:37:47.420Z,35.64,-119.3013333,6,3.26,ml,8,161,0.377,0.56,ci,ci3349317,2016-01-28T19:35:00.120Z,"6km NE of Wasco, CA",earthquake,2.1,31.61,0.2,9,reviewed,ci,ci
1960-10-20T11:05:58.000Z,-10.989,164.873,15,6,mw,,,,,iscgem,iscgem880585,2015-05-13T18:52:55.000Z,"Santa Cruz Islands region",earthquake,,,,,automatic,iscgem,iscgem
1960-10-21T00:11:45.540Z,35.0728333,-118.9436667,0.01,3.11,ml,8,141,0.204,0.82,ci,ci3349318,2016-01-28T19:47:43.260Z,"14km N of Grapevine, CA",earthquake,2.31,4.73,0.055,9,reviewed,ci,ci
1960-10-22T08:22:01.000Z,-10.257,161.197,65,6.3,mw,,,,,iscgem,iscgem880595,2015-05-13T18:52:55.000Z,"Solomon Islands",earthquake,,,,,automatic,iscgem,iscgem
1960-10-25T16:22:43.500Z,35.1005,-118.2735,0.01,2.43,ml,6,108,0.563,0.64,ci,ci3349319,2016-04-02T07:20:15.873Z,"10km WNW of Mojave, CA",quarry blast,2.02,31.61,0.088,5,reviewed,ci,ci
1960-10-28T02:00:41.690Z,33.6201667,-117.9955,6,2.59,ml,5,213,0.5468,0.4,ci,ci3349320,2016-01-28T19:52:10.470Z,"6km W of Newport Beach, CA",earthquake,2,31.61,0.091,5,reviewed,ci,ci
1960-10-28T04:18:44.000Z,71.292,-9.134,15,5.9,mw,,,,,iscgem,iscgem880638,2015-05-13T18:52:55.000Z,"Jan Mayen Island region",earthquake,,,,,automatic,iscgem,iscgem
1960-10-28T19:22:06.340Z,33.6555,-117.9631667,6,2.59,ml,5,210,0.5212,0.22,ci,ci3349321,2016-01-28T19:47:43.760Z,"5km WSW of Costa Mesa, CA",earthquake,1.19,31.61,0.03,5,reviewed,ci,ci
1960-10-28T22:29:25.000Z,34.947,141.419,25,6.1,mw,,,,,iscgem,iscgem880645,2015-05-13T18:52:55.000Z,"off the east coast of Honshu, Japan",earthquake,,,,,automatic,iscgem,iscgem
1960-10-29T02:39:33.320Z,34.3018333,-116.345,6,3.06,ml,4,285,0.9082,0.19,ci,ci3349322,2016-01-28T19:30:44.060Z,"19km N of Joshua Tree, CA",earthquake,1.54,31.61,0.078,7,reviewed,ci,ci
1960-10-29T05:33:58.010Z,34.328,-116.344,6,3.39,ml,7,224,0.9181,0.61,ci,ci3349323,2016-01-28T19:43:29.420Z,"22km N of Joshua Tree, CA",earthquake,2.72,31.61,0.052,10,reviewed,ci,ci
1960-10-29T09:37:40.000Z,-15.678,-173.031,35,5.7,mw,,,,,iscgem,iscgem880649,2015-05-13T18:52:55.000Z,"Tonga",earthquake,,,,,automatic,iscgem,iscgem
1960-10-30T04:16:17.180Z,32.941,-117.605,6,2.96,ml,6,214,0.7464,0.39,ci,ci3349324,2016-01-28T19:43:29.920Z,"31km WSW of Encinitas, CA",earthquake,2.31,31.61,0.076,5,reviewed,ci,ci
1960-10-30T12:14:37.000Z,-23.483,-70.265,35,6.2,mw,,,,,iscgem,iscgem880659,2015-05-13T18:52:55.000Z,"Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-10-30T15:57:56.780Z,34.3176667,-116.3298333,6,2.87,ml,5,231,0.8366,0.47,ci,ci3349325,2016-01-28T19:30:44.630Z,"20km N of Joshua Tree, CA",earthquake,2.39,31.61,0.035,4,reviewed,ci,ci
1960-10-31T04:46:29.670Z,34.1938333,-116.3553333,6,3.24,ml,9,159,0.7682,0.64,ci,ci3349760,2016-01-28T19:35:00.640Z,"8km NNW of Joshua Tree, CA",earthquake,1.83,31.61,0.054,7,reviewed,ci,ci
1960-10-31T09:59:57.080Z,34.2733333,-116.373,6,2.81,ml,6,205,0.8311,0.54,ci,ci3349761,2016-01-28T19:30:45.130Z,"16km NNW of Joshua Tree, CA",earthquake,2.48,31.61,0.07,5,reviewed,ci,ci
1960-11-01T06:15:31.000Z,-11.295,-12.995,15,5.7,mw,,,,,iscgem,iscgem880669,2015-05-13T18:52:55.000Z,"Ascension Island region",earthquake,,,,,automatic,iscgem,iscgem
1960-11-01T08:45:59.000Z,-38.467,-75.031,20,7.4,mw,,,,,iscgem,iscgem880670,2015-05-13T18:52:55.000Z,"off the coast of Araucania, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-11-02T17:14:50.000Z,-11.031,164.937,15,6.3,mw,,,,,iscgem,iscgem880682,2015-05-13T18:52:55.000Z,"Santa Cruz Islands region",earthquake,,,,,automatic,iscgem,iscgem
1960-11-04T21:11:01.000Z,35.3,-119.3333333,6,3.8,mh,,,,,ci,ci10086582,2016-01-28T19:52:10.970Z,"17km SE of Buttonwillow, CA",earthquake,,,,0,reviewed,ci,ci
1960-11-05T20:20:53.000Z,39.081,20.668,20,6,mw,,,,,iscgem,iscgem880700,2015-05-13T18:52:55.000Z,"Greece-Albania border region",earthquake,,,,,automatic,iscgem,iscgem
1960-11-06T04:38:20.000Z,53.053,159.963,33.9,6.2,mw,,,,,iscgem,iscgem880702,2015-05-13T18:52:55.000Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake,,,,,automatic,iscgem,iscgem
1960-11-06T06:14:52.000Z,-31.125,-177.526,25,6.3,mw,,,,,iscgem,iscgem880703,2015-05-13T18:52:55.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1960-11-06T11:55:23.760Z,33.7141667,-118.026,6,3.34,ml,8,119,0.4497,0.7,ci,ci3349764,2016-01-28T19:56:29.370Z,"3km NW of Huntington Beach, CA",earthquake,1.69,31.61,0.148,9,reviewed,ci,ci
1960-11-06T22:10:10.000Z,52.598,-168.001,40.8,5.9,mw,,,,,iscgem,iscgem880707,2015-05-13T18:52:55.000Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1960-11-07T21:11:05.340Z,35.29,-119.2571667,6,3.73,ml,8,194,0.4014,0.28,ci,ci3349765,2016-01-28T20:00:48.840Z,"14km SW of Rosedale, CA",earthquake,1.62,31.61,0.155,11,reviewed,ci,ci
1960-11-08T01:22:19.890Z,35.2618333,-118.671,6,3.02,ml,8,82,0.4312,0.66,ci,ci3349766,2016-01-28T19:43:30.410Z,"16km ENE of Arvin, CA",earthquake,1.55,31.61,0.068,10,reviewed,ci,ci
1960-11-08T19:00:17.370Z,33.2701667,-118.7071667,6,2.98,ml,7,217,0.5566,0.47,ci,ci3349767,2016-01-28T20:00:49.300Z,"28km NNW of San Clemente Is. (NW tip), CA",earthquake,2.3,31.61,0.115,7,reviewed,ci,ci
1960-11-09T03:17:59.000Z,-60.607,-25.489,15,6.4,mw,,,,,iscgem,iscgem880728,2015-05-13T18:52:55.000Z,"South Sandwich Islands region",earthquake,,,,,automatic,iscgem,iscgem
1960-11-09T10:43:45.000Z,32.706,103.629,25,6.3,mw,,,,,iscgem,iscgem880729,2015-05-13T18:52:55.000Z,"western Sichuan, China",earthquake,,,,,automatic,iscgem,iscgem
1960-11-09T20:06:20.000Z,-23.266,-70.372,35,6.2,mw,,,,,iscgem,iscgem880731,2015-05-13T18:52:55.000Z,"Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-11-11T05:31:31.000Z,38.724,20.681,25,5.6,mw,,,,,iscgem,iscgem880743,2015-05-13T18:52:55.000Z,"Greece",earthquake,,,,,automatic,iscgem,iscgem
1960-11-13T07:52:59.280Z,35.7661667,-117.9438333,6,3.48,ml,10,84,0.2859,0.48,ci,ci3347769,2016-01-28T19:35:01.140Z,"18km NW of Inyokern, CA",earthquake,1.45,31.61,0.211,9,reviewed,ci,ci
1960-11-13T09:20:36.000Z,51.252,-168.865,22.1,6.8,mw,,,,,iscgem,iscgem880759,2015-05-13T18:52:55.000Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,,,,,automatic,iscgem,iscgem
1960-11-17T06:55:47.570Z,33.3151667,-116.4945,12.66,3.36,ml,5,241,0.3106,0.54,ci,ci3347770,2016-01-28T19:39:04.220Z,"13km WNW of Borrego Springs, CA",earthquake,5.6,3.17,0.04,4,reviewed,ci,ci
1960-11-18T23:22:13.730Z,35.0436667,-117.7088333,6,2.54,ml,5,151,0.7757,0.63,ci,ci3347771,2016-01-28T19:56:29.900Z,"7km NW of Boron, CA",quarry blast,2.68,31.61,0.078,6,reviewed,ci,ci
1960-11-20T04:39:02.550Z,34.0905,-117.7781667,6.21,2.92,ml,6,102,0.3311,0.25,ci,ci3347774,2016-01-28T19:43:30.890Z,"2km SW of La Verne, CA",earthquake,1.25,1.64,0.179,6,reviewed,ci,ci
1960-11-20T22:01:57.000Z,-6.775,-80.918,15,7.6,mw,,,,,iscgem,iscgem880820,2015-05-13T18:52:55.000Z,"near the coast of northern Peru",earthquake,,,,,automatic,iscgem,iscgem
1960-11-22T03:31:57.000Z,-19.145,-172.944,15,6,mw,,,,,iscgem,iscgem880828,2015-05-13T18:52:55.000Z,"Tonga region",earthquake,,,,,automatic,iscgem,iscgem
1960-11-22T05:47:54.890Z,35.1335,-116.7366667,6,3.2,ml,9,191,0.9783,0.81,ci,ci3347775,2016-01-28T19:43:31.430Z,"15km SSW of Fort Irwin, CA",earthquake,3.19,31.61,0.113,11,reviewed,ci,ci
1960-11-22T06:21:49.000Z,-36.219,52.76,15,6.1,mw,,,,,iscgem,iscgem880830,2015-05-13T18:52:55.000Z,"Southwest Indian Ridge",earthquake,,,,,automatic,iscgem,iscgem
1960-11-22T12:28:54.000Z,-40.134,-74.788,20,6.2,mw,,,,,iscgem,iscgem880832,2015-05-13T18:52:55.000Z,"offshore Los Lagos, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-11-23T00:15:24.220Z,32.705,-118.2666667,6,3.03,ml,9,208,,0.42,ci,ci3347776,2016-01-28T19:43:31.930Z,"15km SSE of San Clemente Is. (SE tip), CA",earthquake,2.66,31.61,0.065,6,reviewed,ci,ci
1960-11-23T14:12:27.000Z,-24.56,-176.31,25,6.6,mw,,,,,iscgem,iscgem880837,2015-05-13T18:52:55.000Z,"south of the Fiji Islands",earthquake,,,,,automatic,iscgem,iscgem
1960-11-23T17:44:30.540Z,32.8218333,-118.1571667,6,3.21,ml,11,195,0.9453,0.85,ci,ci3347777,2016-01-28T19:35:01.650Z,"18km E of San Clemente Is. (SE tip), CA",earthquake,3.53,31.61,0.257,8,reviewed,ci,ci
1960-11-23T17:56:41.000Z,-24.349,-176.059,45,5.9,mw,,,,,iscgem,iscgem880840,2015-05-13T18:52:55.000Z,"south of the Fiji Islands",earthquake,,,,,automatic,iscgem,iscgem
1960-11-24T04:50:16.000Z,-4.583,153.189,65,6.1,mw,,,,,iscgem,iscgem880845,2015-05-13T18:52:55.000Z,"New Ireland region, Papua New Guinea",earthquake,,,,,automatic,iscgem,iscgem
1960-11-24T06:52:47.000Z,-24.678,-176.248,30,7.2,mw,,,,,iscgem,iscgem880846,2015-05-13T18:52:55.000Z,"south of the Fiji Islands",earthquake,,,,,automatic,iscgem,iscgem
1960-11-25T22:30:28.770Z,33.241,-117.4716667,6,3.59,ml,11,176,0.5223,0.44,ci,ci3347779,2016-01-28T19:52:11.690Z,"9km W of Camp Pendleton South, CA",earthquake,1.5,31.61,0.182,8,reviewed,ci,ci
1960-11-28T13:26:57.520Z,33.185,-118.9393333,6,3.49,ml,10,174,0.4799,0.78,ci,ci3347780,2016-01-28T19:52:12.190Z,"34km SSE of Santa Barbara Is., CA",earthquake,2.42,31.61,0.082,9,reviewed,ci,ci
1960-11-29T09:31:58.000Z,-44.089,-76.018,20,6,mw,,,,,iscgem,iscgem880884,2015-05-13T18:52:55.000Z,"off the coast of Aisen, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-12-01T05:39:56.380Z,37.571,-118.803,6,3.52,ml,4,332,0.689,0.2,ci,ci3347781,2016-01-28T19:47:44.250Z,"17km ESE of Mammoth Lakes, CA",earthquake,2.74,31.61,0.417,10,reviewed,ci,ci
1960-12-01T14:23:48.550Z,34.3186667,-119.8758333,4,3.27,ml,8,228,0.1804,0.39,ci,ci3347782,2016-01-28T19:47:44.770Z,"11km S of Isla Vista, CA",earthquake,1.48,1.13,0.131,12,reviewed,ci,ci
1960-12-01T19:52:43.350Z,32.841,-115.4183333,6,3.57,ml,3,274,0.8836,0.37,ci,ci3347783,2016-01-28T19:39:04.750Z,"5km NW of Holtville, CA",earthquake,3.22,31.61,0.064,5,reviewed,ci,ci
1960-12-01T20:49:51.000Z,48.937,-129.399,20,6.2,mw,,,,,iscgem,iscgem880899,2015-05-13T18:52:55.000Z,"Vancouver Island, Canada region",earthquake,,,,,automatic,iscgem,iscgem
1960-12-02T09:10:48.000Z,-24.732,-70.297,35,7.3,mw,,,,,iscgem,iscgem880905,2015-05-13T18:52:55.000Z,"Antofagasta, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-12-02T20:38:44.210Z,34.6348333,-117.1491667,0.01,2.79,ml,8,143,0.6666,0.46,ci,ci3347784,2016-04-02T16:58:00.075Z,"15km NNE of Apple Valley, CA",quarry blast,1.3,31.61,0.166,12,reviewed,ci,ci
1960-12-03T04:24:18.000Z,43.099,104.521,20,6.8,mw,,,,,iscgem,iscgem880912,2015-05-13T18:52:55.000Z,"central Mongolia",earthquake,,,,,automatic,iscgem,iscgem
1960-12-03T18:07:44.020Z,34.0403333,-117.2781667,17.79,2.86,ml,6,161,0.09333,0.39,ci,ci3347785,2016-01-28T19:52:12.680Z,"2km WSW of Loma Linda, CA",earthquake,2.29,1.2,0.109,7,reviewed,ci,ci
1960-12-05T08:38:48.000Z,43.224,104.386,20,5.7,mw,,,,,iscgem,iscgem880930,2015-05-13T18:52:55.000Z,"central Mongolia",earthquake,,,,,automatic,iscgem,iscgem
1960-12-05T13:00:47.470Z,31.4826667,-116.5458333,6,4.1,mh,2,357,1.199,1.71,ci,ci10086586,2016-01-28T19:52:13.140Z,"26km S of Maneadero, B.C., MX",earthquake,99,31.61,,0,reviewed,ci,ci
1960-12-06T08:56:14.000Z,8.52,-82.907,35,6.2,mw,,,,,iscgem,iscgem880940,2015-05-13T18:52:55.000Z,"Panama-Costa Rica border region",earthquake,,,,,automatic,iscgem,iscgem
1960-12-06T08:56:16.000Z,-21.404,-69.694,49.6,6.1,mw,,,,,iscgem,iscgem880939,2015-05-13T18:52:55.000Z,"Tarapaca, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-12-09T00:24:45.660Z,31.6223333,-116.4166667,6,4,mh,3,353,1.077,0.81,ci,ci10086590,2016-01-28T19:43:32.420Z,"18km SE of Maneadero, B.C., MX",earthquake,50.23,31.61,,0,reviewed,ci,ci
1960-12-11T01:07:45.000Z,36.186,84.455,15,5.7,mw,,,,,iscgem,iscgem880974,2015-05-13T18:52:55.000Z,"southern Xinjiang, China",earthquake,,,,,automatic,iscgem,iscgem
1960-12-11T18:53:08.000Z,-15.619,167.167,65,6.1,mw,,,,,iscgem,iscgem880976,2015-05-13T18:52:55.000Z,"Vanuatu",earthquake,,,,,automatic,iscgem,iscgem
1960-12-13T07:36:20.000Z,-51.964,160.914,15,6.8,mw,,,,,iscgem,iscgem880984,2015-05-13T18:52:55.000Z,"north of Macquarie Island",earthquake,,,,,automatic,iscgem,iscgem
1960-12-13T10:05:25.000Z,27.863,142.623,15,6.1,mw,,,,,iscgem,iscgem880986,2015-05-13T18:52:55.000Z,"Bonin Islands, Japan region",earthquake,,,,,automatic,iscgem,iscgem
1960-12-14T00:57:25.000Z,-10.948,165.519,25,6,mw,,,,,iscgem,iscgem880988,2015-05-13T18:52:55.000Z,"Santa Cruz Islands",earthquake,,,,,automatic,iscgem,iscgem
1960-12-14T23:51:30.000Z,2.999,126.249,65,6.3,mw,,,,,iscgem,iscgem880993,2015-05-13T18:52:55.000Z,"Molucca Sea",earthquake,,,,,automatic,iscgem,iscgem
1960-12-18T18:20:48.000Z,8.668,125.987,35,5.8,mw,,,,,iscgem,iscgem881019,2015-05-13T18:52:55.000Z,"Mindanao, Philippines",earthquake,,,,,automatic,iscgem,iscgem
1960-12-20T22:18:14.100Z,35.1083333,-116.4988333,6,3.12,ml,5,265,1.141,0.68,ci,ci3347787,2016-01-28T19:30:45.610Z,"24km SE of Fort Irwin, CA",earthquake,5.86,31.61,0.118,9,reviewed,ci,ci
1960-12-22T03:02:21.000Z,8.729,93.945,15,5.7,mw,,,,,iscgem,iscgem881043,2015-05-13T18:52:55.000Z,"Nicobar Islands, India region",earthquake,,,,,automatic,iscgem,iscgem
1960-12-22T04:11:20.630Z,33.149,-116.1326667,6,3.12,ml,4,275,0.6516,0.54,ci,ci3347788,2016-01-28T19:43:32.920Z,"1km N of Ocotillo Wells, CA",earthquake,5.91,31.61,0.085,5,reviewed,ci,ci
1960-12-22T06:31:20.000Z,-30.91,-176.965,15,5.7,mw,,,,,iscgem,iscgem881045,2015-05-13T18:52:55.000Z,"Kermadec Islands region",earthquake,,,,,automatic,iscgem,iscgem
1960-12-23T18:39:55.110Z,34.663,-118.5781667,6,3,ml,8,159,0.6138,0.61,ci,ci3347800,2016-01-28T19:35:02.200Z,"12km W of Lake Hughes, CA",earthquake,1.97,31.61,0.098,10,reviewed,ci,ci
1960-12-26T22:47:09.260Z,34.1318333,-118.6833333,6,2.8,ml,6,231,0.4251,0.37,ci,ci3347790,2016-01-28T19:35:02.700Z,"5km SW of Calabasas, CA",earthquake,2.5,31.61,0.273,3,reviewed,ci,ci
1960-12-27T10:35:28.000Z,41.416,-125.074,20,5.9,mw,,,,,iscgem,iscgem881080,2015-05-13T18:52:55.000Z,"offshore Northern California",earthquake,,,,,automatic,iscgem,iscgem
1960-12-28T15:59:46.460Z,31.9423333,-116.1921667,6,3.7,mh,3,353,0.8404,0.27,ci,ci10086598,2016-01-28T20:00:49.780Z,"41km ENE of Ensenada, B.C., MX",earthquake,11.73,31.61,,0,reviewed,ci,ci
1960-12-29T10:36:45.000Z,-44.858,-76.148,25,6.3,mw,,,,,iscgem,iscgem881092,2015-05-13T18:52:55.000Z,"off the coast of Aisen, Chile",earthquake,,,,,automatic,iscgem,iscgem
1960-12-29T14:32:55.400Z,35.4303333,-117.7453333,6,2.92,ml,8,150,0.403,0.6,ci,ci3347792,2016-01-28T19:30:46.160Z,"12km WNW of Johannesburg, CA",earthquake,1.96,31.61,0.133,10,reviewed,ci,ci
1960-12-30T21:33:46.510Z,33.1575,-116.0413333,6,3.72,ml,6,182,,0.68,ci,ci3347794,2016-01-28T19:40:13.950Z,"9km E of Ocotillo Wells, CA",earthquake,2.67,31.61,0.185,12,reviewed,ci,ci
1960-12-30T21:40:25.780Z,33.1946667,-115.879,6,4,ml,5,212,0.4827,0.36,ci,ci3347795,2016-01-28T19:31:48.170Z,"14km SSE of Salton City, CA",earthquake,1.72,31.61,0.168,12,reviewed,ci,ci
1960-12-31T06:18:35.150Z,34.0481667,-116.7936667,6,3.16,ml,9,149,0.4863,0.57,ci,ci3347796,2016-01-28T19:39:05.250Z,"14km N of Cabazon, CA",earthquake,1.87,31.61,0.149,4,reviewed,ci,ci
1960-12-31T18:08:09.000Z,-44.218,-75.618,20,6,mw,,,,,iscgem,iscgem881106,2015-05-13T18:52:55.000Z,"off the coast of Aisen, Chile",earthquake,,,,,automatic,iscgem,iscgem
